id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
JAHM027,JAHM,2020-01-27 00:00:00,2020.0737705,27,-1003279.84314,5959660.14445,2032774.36434,47,558607.2336,2068529.8423,18.707275643860,99.555867131024,274.9220,312.2581
JAHM028,JAHM,2020-01-28 00:00:00,2020.0765027,28,-1003279.84112,5959660.13672,2032774.35557,47,558607.2329,2068529.8365,18.707275591847,99.555867124296,274.9116,312.2477
JAHM029,JAHM,2020-01-29 00:00:00,2020.0792350,29,-1003279.84318,5959660.14730,2032774.36248,47,558607.2332,2068529.8396,18.707275619734,99.555867126878,274.9240,312.2602
JAHM030,JAHM,2020-01-30 00:00:00,2020.0819672,30,-1003279.84173,5959660.13804,2032774.36221,47,558607.2333,2068529.8424,18.707275644642,99.555867127861,274.9151,312.2512
JAHM031,JAHM,2020-01-31 00:00:00,2020.0846995,31,-1003279.84524,5959660.14264,2032774.35795,47,558607.2360,2068529.8367,18.707275593302,99.555867153507,274.9185,312.2547
JAHM032,JAHM,2020-02-01 00:00:00,2020.0874317,32,-1003279.84102,5959660.14413,2032774.36058,47,558607.2316,2068529.8389,18.707275613601,99.555867111699,274.9201,312.2563
JAHM033,JAHM,2020-02-02 00:00:00,2020.0901639,33,-1003279.84246,5959660.14755,2032774.35947,47,558607.2324,2068529.8367,18.707275593654,99.555867119740,274.9232,312.2593
JAHM034,JAHM,2020-02-03 00:00:00,2020.0928962,34,-1003279.83961,5959660.13261,2032774.36090,47,558607.2321,2068529.8430,18.707275649946,99.555867116634,274.9092,312.2454
JAHM035,JAHM,2020-02-04 00:00:00,2020.0956284,35,-1003279.84518,5959660.15097,2032774.36143,47,558607.2346,2068529.8374,18.707275599350,99.555867139749,274.9274,312.2636
JAHM036,JAHM,2020-02-05 00:00:00,2020.0983607,36,-1003279.84116,5959660.14522,2032774.36534,47,558607.2315,2068529.8431,18.707275651154,99.555867111232,274.9227,312.2588
